word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
blast;5;1;23;10;23;5;;
off;3;3;19;6;57;9;;
subject;7;2;36;14;72;14;;
psychology;10;1;59;20;59;10;;
circumstances;13;1;67;26;67;13;;
unacceptable;12;1;57;24;57;12;;
for;3;27;20;6;540;81;;
low;3;1;18;6;18;3;;
flying;6;1;38;12;38;6;;
objects;7;2;34;14;68;14;;
if;2;6;11;4;66;12;;
at;2;9;8;4;72;18;;
first;5;4;30;10;120;20;;
you;3;49;20;6;980;147;;
do;2;20;10;4;200;40;;
not;3;18;15;6;270;54;;
succeed;7;1;37;14;37;7;;
please;6;5;32;12;160;30;;
provide;7;1;42;14;42;7;;
your;4;22;28;8;616;88;;
date;4;1;19;8;19;4;;
birth;5;1;24;10;24;5;;
run;3;2;19;6;38;6;;
risk;4;2;23;8;46;8;;
failure;7;1;41;14;41;7;;
prayer;6;1;38;12;38;6;;
schools;7;1;34;14;34;7;;
offends;7;1;39;14;39;7;;
some;4;4;24;8;96;16;;
he;2;11;9;4;99;22;;
just;4;6;23;8;138;24;;
like;4;8;23;8;184;32;;
everyone;8;2;51;16;102;16;;
else;4;2;24;8;48;8;;
great;5;1;30;10;30;5;;
disturbance;11;1;54;22;54;11;;
force;5;3;30;10;90;15;;
love;4;3;26;8;78;12;;
means;5;2;25;10;50;10;;
many;4;5;22;8;110;20;;
things;6;2;30;12;60;12;;
must;4;11;26;8;286;44;;
be;2;19;9;4;171;38;;
getting;7;2;42;14;84;14;;
old;3;1;17;6;17;3;;
world;5;2;31;10;62;10;;
stage;5;1;27;10;27;5;;
skate;5;1;25;10;25;5;;
sister;6;1;34;12;34;6;;
today;5;4;26;10;104;20;;
neither;7;1;37;14;37;7;;
borrower;8;1;49;16;49;8;;
nor;3;1;17;6;17;3;;
lender;6;1;36;12;36;6;;
heck;4;1;19;8;19;4;;
question;8;5;44;16;220;40;;
that;4;16;17;8;272;64;;
answered;8;1;42;16;42;8;;
beware;6;1;31;12;31;6;;
ides;4;1;20;8;20;4;;
march;5;1;25;10;25;5;;
double;6;2;33;12;66;12;;
toil;4;1;22;8;22;4;;
trouble;7;1;42;14;42;7;;
power;5;1;31;10;31;5;;
denial;6;1;28;12;28;6;;
agree;5;2;30;10;60;10;;
say;3;2;15;6;30;6;;
anything;8;1;39;16;39;8;;
play;4;6;23;8;138;24;;
it;2;11;10;4;110;22;;
again;5;1;20;10;20;5;;
sam;3;1;15;6;15;3;;
jedi;4;1;20;8;20;4;;
yet;3;1;20;6;20;3;;
an;2;14;6;4;84;28;;
offer;5;1;33;10;33;5;;
cannot;6;3;25;12;75;18;;
refuse;6;1;39;12;39;6;;
talking;7;1;37;14;37;7;;
me;2;4;14;4;56;8;;
yes;3;1;19;6;19;3;;
very;4;24;30;8;720;96;;
smart;5;3;29;10;87;15;;
all;3;12;16;6;192;36;;
work;4;6;25;8;150;24;;
no;2;5;9;4;45;10;;
hair;4;2;17;8;34;8;;
gel;3;1;21;6;21;3;;
greasy;6;1;37;12;37;6;;
valium;6;1;36;12;36;6;;
economy;7;1;40;14;40;7;;
size;4;1;22;8;22;4;;
facts;5;2;24;10;48;10;;
get;3;9;20;6;180;27;;
way;3;6;16;6;96;18;;
dreamers;8;1;48;16;48;8;;
dreams;6;1;34;12;34;6;;
did;3;5;14;6;70;15;;
have;4;7;19;8;133;28;;
good;4;17;23;8;391;68;;
space;5;1;23;10;23;5;;
high;4;5;18;8;90;20;;
priority;8;1;49;16;49;8;;
wonderful;9;1;55;18;55;9;;
example;7;1;42;14;42;7;;
squander;8;1;44;16;44;8;;
drink;5;2;27;10;54;10;;
much;4;6;22;8;132;24;;
take;4;4;20;8;80;16;;
coffee;6;5;35;12;175;30;;
break;5;1;25;10;25;5;;
popularity;10;1;59;20;59;10;;
desired;7;1;39;14;39;7;;
by;2;6;11;4;66;12;;
music;5;3;28;10;84;15;;
better;6;4;35;12;140;24;;
than;4;5;15;8;75;20;;
sounds;6;1;31;12;31;6;;
starlight;9;1;49;18;49;9;;
dewdrop;7;1;41;14;41;7;;
living;6;1;35;12;35;6;;
easy;4;1;21;8;21;4;;
fish;4;1;19;8;19;4;;
jumping;7;2;42;14;84;14;;
cotton;6;1;30;12;30;6;;
drove;5;1;32;10;32;5;;
chevy;5;1;29;10;29;5;;
levee;5;2;33;10;66;10;;
but;3;3;16;6;48;9;;
was;3;14;13;6;182;42;;
dry;3;2;21;6;42;6;;
took;4;3;22;8;66;12;;
rover;5;1;35;10;35;5;;
shop;4;2;19;8;38;8;;
movie;5;3;31;10;93;15;;
about;5;6;23;10;138;30;;
nutty;5;1;31;10;31;5;;
professor;9;1;55;18;55;9;;
come;4;6;23;8;138;24;;
our;3;10;20;6;200;30;;
new;3;3;16;6;48;9;;
car;3;2;14;6;28;6;;
coming;6;2;33;12;66;12;;
up;2;6;13;4;78;12;;
killer;6;1;38;12;38;6;;
sound;5;1;26;10;26;5;;
bites;5;1;24;10;24;5;;
am;2;3;10;4;30;6;;
going;5;1;29;10;29;5;;
lesson;6;1;32;12;32;6;;
opposing;8;1;43;16;43;8;;
team;4;2;22;8;44;8;;
over;4;2;27;8;54;8;;
there;5;5;29;10;145;25;;
soon;4;1;19;8;19;4;;
will;4;16;24;8;384;64;;
return;6;1;39;12;39;6;;
city;4;1;22;8;22;4;;
wearing;7;2;38;14;76;14;;
tie;3;2;16;6;32;6;;
jacket;6;3;29;12;87;18;;
quick;5;2;28;10;56;10;;
brown;5;1;26;10;26;5;;
fox;3;2;19;6;38;6;;
jumped;6;1;37;12;37;6;;
together;8;1;48;16;48;8;;
big;3;5;15;6;75;15;;
pile;4;1;23;8;23;4;;
wear;4;1;22;8;22;4;;
crown;5;1;27;10;27;5;;
jewels;6;1;35;12;35;6;;
fog;3;1;20;6;20;3;;
tonight;7;2;36;14;72;14;;
allergic;8;1;46;16;46;8;;
bees;4;1;20;8;20;4;;
peanuts;7;1;36;14;36;7;;
still;5;2;29;10;58;10;;
dow;3;1;16;6;16;3;;
jones;5;1;25;10;25;5;;
index;5;1;26;10;26;5;;
has;3;8;10;6;80;24;;
risen;5;1;27;10;27;5;;
preferred;9;1;60;18;60;9;;
treat;5;1;28;10;28;5;;
chocolate;9;2;42;18;84;18;;
king;4;1;22;8;22;4;;
sends;5;1;25;10;25;5;;
tower;5;1;31;10;31;5;;
subjects;8;1;41;16;41;8;;
obey;4;1;22;8;22;4;;
mom;3;1;21;6;21;3;;
made;4;2;21;8;42;8;;
her;3;4;17;6;68;12;;
turtleneck;10;1;60;20;60;10;;
goldilocks;10;1;56;20;56;10;;
bears;5;1;24;10;24;5;;
went;4;1;22;8;22;4;;
grocery;7;1;47;14;47;7;;
assignment;10;1;52;20;52;10;;
due;3;1;18;6;18;3;;
what;4;8;17;8;136;32;;
information;11;2;57;22;114;22;;
only;4;3;24;8;72;12;;
quarter;7;1;44;14;44;7;;
century;7;1;43;14;43;7;;
store;5;1;30;10;30;5;;
close;5;1;27;10;27;5;;
ten;3;2;16;6;32;6;;
head;4;2;16;8;32;8;;
shoulders;9;1;51;18;51;9;;
knees;5;1;27;10;27;5;;
toes;4;1;22;8;22;4;;
vanilla;7;1;34;14;34;7;;
flavored;8;1;48;16;48;8;;
ice;3;1;14;6;14;3;;
cream;5;2;28;10;56;10;;
frequently;10;1;66;20;66;10;;
asked;5;2;24;10;48;10;;
questions;9;3;49;18;147;27;;
round;5;2;29;10;58;10;;
robin;5;1;24;10;24;5;;
scheduling;10;1;53;20;53;10;;
super;5;1;32;10;32;5;;
highway;7;1;34;14;34;7;;
web;3;1;15;6;15;3;;
browser;7;1;41;14;41;7;;
laser;5;1;28;10;28;5;;
printer;7;1;42;14;42;7;;
jammed;6;1;34;12;34;6;;
boys;4;1;21;8;21;4;;
deserve;7;3;44;14;132;21;;
fudge;5;1;33;10;33;5;;
second;6;1;29;12;29;6;;
largest;7;2;42;14;84;14;;
country;7;2;42;14;84;14;;
call;4;1;20;8;20;4;;
more;4;5;27;8;135;20;;
details;7;1;35;14;35;7;;
party;5;1;30;10;30;5;;
weekend;7;2;39;14;78;14;;
video;5;1;28;10;28;5;;
camera;6;2;30;12;60;12;;
zoom;4;1;25;8;25;4;;
lens;4;1;22;8;22;4;;
monkey;6;2;37;12;74;12;;
sees;4;1;22;8;22;4;;
unfortunate;11;1;62;22;62;11;;
back;4;1;15;8;15;4;;
yard;4;2;23;8;46;8;;
house;5;5;26;10;130;25;;
this;4;21;18;8;378;84;;
idea;4;3;17;8;51;12;;
reading;7;2;37;14;74;14;;
week;4;1;24;8;24;4;;
here;4;1;23;8;23;4;;
fax;3;2;16;6;32;6;;
number;6;1;36;12;36;6;;
changed;7;1;32;14;32;7;;
thank;5;1;21;10;21;5;;
help;4;3;22;8;66;12;;
exchange;8;2;40;16;80;16;;
without;7;2;37;14;74;14;;
bill;4;1;21;8;21;4;;
early;5;1;31;10;31;5;;
bird;4;1;20;8;20;4;;
gets;4;2;25;8;50;8;;
worm;4;1;27;8;27;4;;
buckle;6;1;33;12;33;6;;
safety;6;1;34;12;34;6;;
handle;6;1;27;12;27;6;;
protect;7;1;41;14;41;7;;
environment;11;2;63;22;126;22;;
population;10;1;52;20;52;10;;
growing;7;1;43;14;43;7;;
library;7;3;40;14;120;21;;
closed;6;1;32;12;32;6;;
mary;4;1;26;8;26;4;;
had;3;2;10;6;20;6;;
little;6;3;36;12;108;18;;
lamb;4;1;20;8;20;4;;
teaching;8;1;37;16;37;8;;
services;8;1;46;16;46;8;;
accept;6;1;28;12;28;6;;
personal;8;1;43;16;43;8;;
checks;6;1;28;12;28;6;;
non;3;1;13;6;13;3;;
profit;6;1;36;12;36;6;;
organization;12;2;59;24;118;24;;
user;4;1;26;8;26;4;;
friendly;8;1;49;16;49;8;;
interface;9;1;47;18;47;9;;
healthy;7;1;35;14;35;7;;
food;4;3;22;8;66;12;;
hands;5;1;19;10;19;5;;
experience;10;2;57;20;114;20;;
job;3;2;13;6;26;6;;
expensive;9;5;52;18;260;45;;
postal;6;1;31;12;31;6;;
service;7;1;41;14;41;7;;
slow;4;1;23;8;23;4;;
communicate;11;2;58;22;116;22;;
through;7;4;40;14;160;28;;
email;5;1;27;10;27;5;;
capital;7;1;31;14;31;7;;
nation;6;4;25;12;100;24;;
travel;6;1;37;12;37;6;;
speed;5;2;28;10;56;10;;
light;5;2;28;10;56;10;;
fully;5;1;36;10;36;5;;
gas;3;2;15;6;30;6;;
bills;5;1;26;10;26;5;;
sent;4;2;21;8;42;8;;
monthly;7;2;41;14;82;14;;
earth;5;1;25;10;25;5;;
quakes;6;1;33;12;33;6;;
predictable;11;1;57;22;57;11;;
life;4;2;24;8;48;8;;
dream;5;1;29;10;29;5;;
recycling;9;1;53;18;53;9;;
depot;5;1;28;10;28;5;;
registered;10;2;62;20;124;20;;
mail;4;1;21;8;21;4;;
fall;4;1;23;8;23;4;;
season;6;1;27;12;27;6;;
animal;6;1;27;12;27;6;;
kids;4;1;20;8;20;4;;
excited;7;1;38;14;38;7;;
parking;7;3;38;14;114;21;;
lot;3;5;18;6;90;15;;
full;4;1;28;8;28;4;;
trucks;6;1;36;12;36;6;;
bike;4;1;19;8;19;4;;
flat;4;1;22;8;22;4;;
tire;4;1;24;8;24;4;;
walk;4;3;21;8;63;12;;
quickly;7;1;43;14;43;7;;
duck;4;1;22;8;22;4;;
quacks;6;1;31;12;31;6;;
ask;3;2;13;6;26;6;;
limited;7;1;40;14;40;7;;
warranty;8;1;44;16;44;8;;
years;5;1;29;10;29;5;;
four;4;2;27;8;54;8;;
seasons;7;1;32;14;32;7;;
sun;3;1;16;6;16;3;;
rises;5;2;28;10;56;10;;
windy;5;1;27;10;27;5;;
worry;5;1;35;10;35;5;;
dashing;7;1;31;14;31;7;;
snow;4;1;20;8;20;4;;
want;4;4;18;8;72;16;;
join;4;2;18;8;36;8;;
us;2;3;12;4;36;6;;
lunch;5;1;25;10;25;5;;
stay;4;1;21;8;21;4;;
away;4;2;18;8;36;8;;
strangers;9;1;52;18;52;9;;
accompanied;11;1;50;22;50;11;;
adult;5;1;27;10;27;5;;
later;5;1;29;10;29;5;;
alligator;9;1;49;18;49;9;;
make;4;6;22;8;132;24;;
day;3;3;15;6;45;9;;
sucker;6;1;36;12;36;6;;
now;3;1;15;6;15;3;;
she;3;2;14;6;28;6;;
wears;5;2;27;10;54;10;;
makeup;6;1;35;12;35;6;;
bare;4;1;19;8;19;4;;
face;4;1;19;8;19;4;;
batman;6;1;25;12;25;6;;
cape;4;1;18;8;18;4;;
hate;4;1;17;8;17;4;;
baking;6;1;27;12;27;6;;
pies;4;1;21;8;21;4;;
lydia;5;1;26;10;26;5;;
wants;5;2;23;10;46;10;;
home;4;4;22;8;88;16;;
win;3;3;14;6;42;9;;
prize;5;1;31;10;31;5;;
contest;7;1;36;14;36;7;;
freud;5;1;33;10;33;5;;
wrote;5;1;31;10;31;5;;
ego;3;1;19;6;19;3;;
care;4;2;20;8;40;8;;
always;6;4;30;12;120;24;;
cover;5;1;31;10;31;5;;
bases;5;1;21;10;21;5;;
nobody;6;1;30;12;30;6;;
cares;5;1;25;10;25;5;;
anymore;7;1;41;14;41;7;;
cards;5;2;24;10;48;10;;
rid;3;1;17;6;17;3;;
immediately;11;2;64;22;128;22;;
watched;7;3;32;14;96;21;;
blazing;7;1;35;14;35;7;;
saddles;7;1;35;14;35;7;;
sum;3;1;20;6;20;3;;
parts;5;1;27;10;27;5;;
they;4;3;23;8;69;12;;
yap;3;1;16;6;16;3;;
nothing;7;3;34;14;102;21;;
peek;4;1;24;8;24;4;;
window;6;2;30;12;60;12;;
before;6;3;35;12;105;18;;
midnight;8;3;42;16;126;24;;
played;6;1;34;12;34;6;;
pimp;4;1;24;8;24;4;;
skimmed;7;1;42;14;42;7;;
proposal;8;1;44;16;44;8;;
sweatshirt;10;1;51;20;51;10;;
war;3;1;16;6;16;3;;
bloodshed;9;1;44;18;44;9;;
toss;4;1;21;8;21;4;;
ball;4;1;19;8;19;4;;
around;6;1;31;12;31;6;;
meet;4;2;26;8;52;8;;
noon;4;1;18;8;18;4;;
hold;4;1;20;8;20;4;;
hand;4;1;14;8;14;4;;
children;8;1;41;16;41;8;;
playing;7;1;39;14;39;7;;
superman;8;1;46;16;46;8;;
wore;4;1;25;8;25;4;;
mask;4;1;21;8;21;4;;
listen;6;2;32;12;64;12;;
tape;4;1;20;8;20;4;;
everyday;8;1;51;16;51;8;;
shouting;8;1;42;16;42;8;;
loudly;6;1;39;12;39;6;;
correct;7;1;41;14;41;7;;
diction;7;1;32;14;32;7;;
seasoned;8;1;38;16;38;8;;
golfers;7;1;46;14;46;7;;
game;4;1;24;8;24;4;;
cooled;6;1;32;12;32;6;;
after;5;1;29;10;29;5;;
left;4;1;26;8;26;4;;
dog;3;5;18;6;90;15;;
sheds;5;1;24;10;24;5;;
his;3;2;12;6;24;6;;
patio;5;1;23;10;23;5;;
these;5;2;26;10;52;10;;
cookies;7;2;35;14;70;14;;
so;2;4;10;4;40;8;;
amazing;7;1;35;14;35;7;;
feel;4;2;26;8;52;8;;
presence;8;1;45;16;45;8;;
bite;4;1;19;8;19;4;;
most;4;3;24;8;72;12;;
ridiculous;10;1;56;20;56;10;;
thing;5;3;25;10;75;15;;
where;5;4;29;10;116;20;;
lovely;6;1;41;12;41;6;;
red;3;2;19;6;38;6;;
sunday;6;1;31;12;31;6;;
spilled;7;1;40;14;40;7;;
carpet;6;2;32;12;64;12;;
five;4;2;25;8;50;8;;
oceans;6;1;26;12;26;6;;
shall;5;1;24;10;24;5;;
olympic;7;1;42;14;42;7;;
athletes;8;1;41;16;41;8;;
use;3;1;18;6;18;3;;
drugs;5;3;33;10;99;15;;
mother;6;1;36;12;36;6;;
makes;5;3;27;10;81;15;;
deed;4;1;22;8;22;4;;
someone;7;2;39;14;78;14;;
knocking;8;1;41;16;41;8;;
flashing;8;1;40;16;40;8;;
stop;4;1;22;8;22;4;;
sprawling;9;2;50;18;100;18;;
subdivisions;12;1;59;24;59;12;;
bad;3;5;10;6;50;15;;
leave;5;3;29;10;87;15;;
glasses;7;2;38;14;76;14;;
cottage;7;1;37;14;37;7;;
chlorine;8;1;41;16;41;8;;
breaks;6;1;30;12;30;6;;
winter;6;1;34;12;34;6;;
santa;5;1;19;10;19;5;;
claus;5;1;25;10;25;5;;
got;3;1;19;6;19;3;;
stuck;5;2;28;10;56;10;;
public;6;1;31;12;31;6;;
transit;7;1;35;14;35;7;;
faster;6;3;34;12;102;18;;
few;3;1;19;6;19;3;;
phrases;7;1;35;14;35;7;;
fingers;7;1;42;14;42;7;;
cold;4;1;21;8;21;4;;
rain;4;3;18;8;54;12;;
universities;12;1;67;24;67;12;;
price;5;1;28;10;28;5;;
winner;6;1;32;12;32;6;;
race;4;1;20;8;20;4;;
drive;5;2;31;10;62;10;;
parkways;8;1;43;16;43;8;;
park;4;1;22;8;22;4;;
driveways;9;1;52;18;52;9;;
pizza;5;1;26;10;26;5;;
beer;4;1;23;8;23;4;;
effort;6;3;39;12;117;18;;
were;4;2;26;8;52;8;;
stupid;6;1;33;12;33;6;;
quite;5;1;30;10;30;5;;
as;2;3;7;4;21;6;;
think;5;2;23;10;46;10;;
camping;7;1;36;14;36;7;;
person;6;1;34;12;34;6;;
disaster;8;1;41;16;41;8;;
imagination;11;1;51;22;51;11;;
universally;11;1;66;22;66;11;;
understood;10;1;56;20;56;10;;
wrong;5;3;31;10;93;15;;
hours;5;1;28;10;28;5;;
opera;5;1;27;10;27;5;;
occasional;10;1;42;20;42;10;;
taste;5;1;25;10;25;5;;
victims;7;1;39;14;39;7;;
redress;7;1;43;14;43;7;;
protesters;10;1;61;20;61;10;;
blocked;7;1;36;14;36;7;;
traffic;7;1;38;14;38;7;;
acceptance;10;1;44;20;44;10;;
speech;6;1;30;12;30;6;;
boring;6;2;32;12;64;12;;
reach;5;1;23;10;23;5;;
summit;6;1;38;12;38;6;;
encouragement;13;1;74;26;74;13;;
needed;6;1;32;12;32;6;;
stiff;5;1;29;10;29;5;;
penalty;7;1;39;14;39;7;;
staying;7;2;37;14;74;14;;
late;4;4;21;8;84;16;;
pen;3;1;16;6;16;3;;
mightier;8;1;47;16;47;8;;
sword;5;1;29;10;29;5;;
exceed;6;1;34;12;34;6;;
maximum;7;1;44;14;44;7;;
limit;5;1;29;10;29;5;;
sharp;5;3;24;10;72;15;;
contrast;8;1;40;16;40;8;;
words;5;3;29;10;87;15;;
leather;7;1;38;14;38;7;;
warm;4;2;24;8;48;8;;
consequences;12;1;63;24;63;12;;
turn;4;1;25;8;25;4;;
mission;7;1;35;14;35;7;;
statement;9;1;49;18;49;9;;
baloney;7;1;35;14;35;7;;
loose;5;2;28;10;56;10;;
voice;5;1;27;10;27;5;;
every;5;4;36;10;144;20;;
apple;5;1;27;10;27;5;;
tree;4;1;26;8;26;4;;
sure;4;1;26;8;26;4;;
fourth;6;1;36;12;36;6;;
edition;7;1;34;14;34;7;;
system;6;2;38;12;76;12;;
taxation;8;1;36;16;36;8;;
beautiful;9;2;49;18;98;18;;
paintings;9;1;43;18;43;9;;
gallery;7;1;46;14;46;7;;
almost;6;1;33;12;33;6;;
long;4;2;24;8;48;8;;
meter;5;1;34;10;34;5;;
missed;6;1;33;12;33;6;;
birthday;8;1;39;16;39;8;;
coalition;9;1;41;18;41;9;;
governments;11;1;68;22;68;11;;
destruction;11;1;60;22;60;11;;
forest;6;1;37;12;37;6;;
tennis;6;1;29;12;29;6;;
acutely;7;1;40;14;40;7;;
aware;5;1;24;10;24;5;;
looks;5;2;28;10;56;10;;
eat;3;1;14;6;14;3;;
cake;4;1;18;8;18;4;;
machinery;9;1;47;18;47;9;;
complicated;11;3;57;22;171;33;;
glance;6;1;31;12;31;6;;
right;5;2;29;10;58;10;;
direction;9;1;46;18;46;9;;
figure;6;1;40;12;40;6;;
follow;6;1;37;12;37;6;;
guidelines;10;1;56;20;56;10;;
airport;7;1;39;14;39;7;;
busy;4;2;23;8;46;8;;
mystery;7;1;49;14;49;7;;
lost;4;1;23;8;23;4;;
lagoon;6;1;31;12;31;6;;
any;3;1;14;6;14;3;;
indication;10;1;42;20;42;10;;
chamber;7;1;34;14;34;7;;
important;9;4;49;18;196;36;;
decisions;9;1;42;18;42;9;;
phenomenon;10;1;51;20;51;10;;
occur;5;1;28;10;28;5;;
obligations;11;1;53;22;53;11;;
met;3;1;20;6;20;3;;
valid;5;1;26;10;26;5;;
until;5;1;28;10;28;5;;
end;3;1;15;6;15;3;;
year;4;1;24;8;24;4;;
file;4;1;24;8;24;4;;
complaints;10;1;51;20;51;10;;
writing;7;1;40;14;40;7;;
tickets;7;2;37;14;74;14;;
picture;7;1;41;14;41;7;;
worth;5;1;28;10;28;5;;
takes;5;3;25;10;75;15;;
nice;4;1;18;8;18;4;;
photographs;11;1;57;22;57;11;;
shack;5;1;20;10;20;5;;
buried;6;1;33;12;33;6;;
bone;4;3;18;8;54;12;;
daring;6;1;31;12;31;6;;
young;5;1;32;10;32;5;;
man;3;2;14;6;28;6;;
equation;8;1;41;16;41;8;;
express;7;1;43;14;43;7;;
delivery;8;1;52;16;52;8;;
fast;4;1;20;8;20;4;;
put;3;2;19;6;38;6;;
touchdown;9;1;45;18;45;9;;
last;4;1;20;8;20;4;;
minute;6;1;35;12;35;6;;
treasury;8;1;50;16;50;8;;
department;10;1;57;20;57;10;;
broke;5;1;28;10;28;5;;
response;8;2;45;16;90;16;;
well;4;1;26;8;26;4;;
connected;9;2;44;18;88;18;;
people;6;2;36;12;72;12;;
bathroom;8;1;40;16;40;8;;
generation;10;1;53;20;53;10;;
gap;3;1;16;6;16;3;;
wider;5;1;29;10;29;5;;
chemical;8;1;38;16;38;8;;
spill;5;2;29;10;58;10;;
forever;7;1;48;14;48;7;;
prepare;7;1;42;14;42;7;;
exam;4;1;23;8;23;4;;
advance;7;1;31;14;31;7;;
interesting;11;1;61;22;61;11;;
observation;11;1;56;22;56;11;;
transaction;11;1;50;22;50;11;;
etiquette;9;1;54;18;54;9;;
needs;5;2;26;10;52;10;;
investigate;11;1;59;22;59;11;;
stability;9;1;45;18;45;9;;
electrical;10;1;54;20;54;10;;
panel;5;1;25;10;25;5;;
silver;6;1;38;12;38;6;;
anniversary;11;1;59;22;59;11;;
presidential;12;1;63;24;63;12;;
suite;5;1;28;10;28;5;;
punishment;10;1;53;20;53;10;;
should;6;4;32;12;128;24;;
fit;3;2;17;6;34;6;;
crime;5;2;30;10;60;10;;
cheese;6;1;30;12;30;6;;
keeps;5;1;29;10;29;5;;
mind;4;2;21;8;42;8;;
registration;12;1;66;24;66;12;;
period;6;1;34;12;34;6;;
sympathy;8;1;46;16;46;8;;
objective;9;1;47;18;47;9;;
exercise;8;2;46;16;92;16;;
historic;8;1;39;16;39;8;;
meeting;7;2;42;14;84;14;;
result;6;1;39;12;39;6;;
reluctant;9;1;50;18;50;9;;
enter;5;1;30;10;30;5;;
addition;8;1;35;16;35;8;;
subtraction;11;1;54;22;54;11;;
six;3;2;16;6;32;6;;
daughters;9;1;50;18;50;9;;
seven;5;2;29;10;58;10;;
sons;4;1;19;8;19;4;;
thoroughly;10;1;60;20;60;10;;
disgusting;10;1;56;20;56;10;;
sign;4;1;21;8;21;4;;
withdrawal;10;1;49;20;49;10;;
slip;4;1;22;8;22;4;;
relations;9;1;47;18;47;9;;
strained;8;1;40;16;40;8;;
minimum;7;1;43;14;43;7;;
amount;6;1;32;12;32;6;;
traditional;11;1;53;22;53;11;;
dress;5;1;29;10;29;5;;
aspirations;11;1;51;22;51;11;;
medieval;8;1;46;16;46;8;;
times;5;2;29;10;58;10;;
security;8;1;48;16;48;8;;
eight;5;1;27;10;27;5;;
thousand;8;1;37;16;37;8;;
winners;7;1;37;14;37;7;;
losers;6;1;36;12;36;6;;
voters;6;1;38;12;38;6;;
turfed;6;1;39;12;39;6;;
him;3;1;15;6;15;3;;
pay;3;1;16;6;16;3;;
mortgage;8;1;51;16;51;8;;
collapse;8;1;42;16;42;8;;
roman;5;1;27;10;27;5;;
empire;6;1;38;12;38;6;;
spectacular;11;1;57;22;57;11;;
explosion;9;1;49;18;49;9;;
keep;4;4;24;8;96;16;;
receipts;8;1;45;16;45;8;;
expenses;8;1;45;16;45;8;;
assault;7;1;34;14;34;7;;
months;6;1;31;12;31;6;;
priorities;10;1;56;20;56;10;;
order;5;1;32;10;32;5;;
traveling;9;3;53;18;159;27;;
requires;8;1;51;16;51;8;;
fuel;4;2;27;8;54;8;;
longer;6;1;38;12;38;6;;
football;8;1;42;16;42;8;;
field;5;1;29;10;29;5;;
joke;4;1;22;8;22;4;;
deserves;8;2;49;16;98;16;;
laugh;5;1;27;10;27;5;;
union;5;1;24;10;24;5;;
strike;6;2;35;12;70;12;;
mix;3;1;19;6;19;3;;
religion;8;1;46;16;46;8;;
politics;8;1;41;16;41;8;;
interactions;12;1;58;24;58;12;;
between;7;1;37;14;37;7;;
men;3;1;18;6;18;3;;
women;5;1;29;10;29;5;;
such;4;1;19;8;19;4;;
silly;5;3;31;10;93;15;;
sunny;5;1;28;10;28;5;;
tomorrow;8;2;51;16;102;16;;
psychiatrist;12;1;61;24;61;12;;
doctor;6;2;33;12;66;12;;
appointment;11;1;57;22;57;11;;
machine;7;1;31;14;31;7;;
broken;6;2;32;12;64;12;;
players;7;1;42;14;42;7;;
know;4;2;21;8;42;8;;
rules;5;1;33;10;33;5;;
friend;6;1;34;12;34;6;;
would;5;2;30;10;60;10;;
february;8;1;49;16;49;8;;
extra;5;1;29;10;29;5;;
books;5;2;24;10;48;10;;
construction;12;1;62;24;62;12;;
called;6;1;31;12;31;6;;
odd;3;1;15;6;15;3;;
